"DB_origin","sampCountryorigin","sampContinentorigin","sampContinent","paramType","sampCountry","sampRegion","sampInfolatitude","sampInfolongitude","sampInfoaltitude","sampY","sampYearIncreas","sampSize","sampMethod","sampPoint","sampPointInfo","sampMatType","sampMatbased","sampMatInfo","sampMatCode","growingSystem","anMethRefId","resUnit","resLOD","resLODinfo","resLOQ","resLOQinfo","exprResPerc","ToTresValUncertSD","meanTot","POSresValUncertSD","meanPos","median","medianinfo","min","max","LOD","IQRmin","IQRmax","Concentration","DataSampLevel","Co-occurrence","Ref"
"Ana","BE","Europe","Europe","BEA","BE",NA,NA,NA,NA,2015,0,12,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"UPLC-MS/MS","µg/kg","0.3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Development and validation of ultra-high-performance"
"Ana","BE","Europe","Europe","ENA","BE",NA,NA,NA,NA,2015,0,12,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"UPLC-MS/MS","µg/kg","0.2",NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Development and validation of ultra-high-performance"
"Ana","BE","Europe","Europe","ENA1","BE",NA,NA,NA,NA,2015,0,12,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"UPLC-MS/MS","µg/kg","0.5",NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Development and validation of ultra-high-performance"
"Ana","BE","Europe","Europe","ENB","BE",NA,NA,NA,NA,2015,0,12,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"UPLC-MS/MS","µg/kg","0.3",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2,75,NA,NA,NA,0,0,"Development and validation of ultra-high-performance"
"Ana","BE","Europe","Europe","ENB1","BE",NA,NA,NA,NA,2015,0,12,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"UPLC-MS/MS","µg/kg","0.4",NA,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,21,50,NA,NA,NA,0,0,"Development and validation of ultra-high-performance"
"Ana",NA,NA,NA,"TEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"distribution","retail","food","cereals","bakery","potato bread",NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48,2.48,100,NA,NA,NA,0,0,"Development of a stable"
"Ana",NA,NA,NA,"DHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"distribution","retail","food","cereals","bakery","potato bread",NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,-2,-2,NA,NA,NA,NA,0,0,"Development of a stable"
"Ana",NA,NA,NA,"IsoTEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"distribution","retail","food","cereals","bakery","potato bread",NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Development of a stable"
"Ana","FR","Europe","Europe","AFB1","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB2","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG1","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG2","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","OTA","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","0.02",NA,"0.5",NA,NA,NA,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","FB1","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","10",NA,"20",NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","FB2","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","10",NA,"20",NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","DON","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,132.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","3ADON","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","15ADON","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","NIV","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","T2","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","HT2","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","ZEN","FR",NA,NA,NA,NA,NA,NA,14,NA,"distribution","retail","food","cereals","bakery","bread",NA,"LC-MS/MS","µg/kg","1.5",NA,"5",NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB1","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG1","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","OTA","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","0.02",NA,"0.5",NA,NA,NA,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","FB1","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","10",NA,"20",NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","FB2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","10",NA,"20",NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","DON","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","3ADON","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","15ADON","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","NIV","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","T2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","HT2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","ZEN","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals",NA,"breakfast cereals",NA,"LC-MS/MS","µg/kg","1.5",NA,"5",NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB1","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB2","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG1","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG2","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","OTA","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","0.02",NA,"0.5",NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","DON","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","3ADON","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","15ADON","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","NIV","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","T2","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","HT2","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","ZEN","FR",NA,NA,NA,NA,NA,NA,4,NA,"distribution","retail","food","cereals",NA,"pasta",NA,"LC-MS/MS","µg/kg","1.5",NA,"5",NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB1","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG1","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","OTA","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","0.02",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","DON","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,73.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","3ADON","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","15ADON","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","NIV","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","T2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","HT2","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","ZEN","FR",NA,NA,NA,NA,NA,NA,6,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","1.5",NA,"5",NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB1","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB2","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG1","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG2","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","OTA","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","0.02",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","FB1","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","10",NA,"20",NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","FB2","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","10",NA,"20",NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","DON","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,58.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","3ADON","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","15ADON","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","NIV","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","T2","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","HT2","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","ZEN","FR",NA,NA,NA,NA,NA,NA,8,NA,"distribution","retail","food","cereals","bakery","biscuits",NA,"LC-MS/MS","µg/kg","1.5",NA,"5",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB1","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFB2","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG1","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","AFG2","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"IAC-LC-FD","µg/kg","0.05",NA,"0.2",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","OTA","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","0.02",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","PAT","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","6",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","DON","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","3ADON","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","15ADON","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","NIV","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
"Ana","FR","Europe","Europe","T2","FR",NA,NA,NA,NA,NA,NA,18,NA,"distribution","retail","food","cereals","bakery","pastries",NA,"LC-MS/MS","µg/kg","3",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,"Dietary exposure to mycotoxins"
