"DB_origin","sampCountryorigin","sampContinentorigin","sampContinent","paramType","sampCountry","sampRegion","sampInfolatitude","sampInfolongitude","sampInfoaltitude","sampY","sampYearIncreas","sampSize","sampMethod","sampPoint","sampPointInfo","sampMatType","sampMatbased","sampMatInfo","sampMatCode","growingSystem","anMethRefId","resUnit","resLOD","resLODinfo","resLOQ","resLOQinfo","exprResPerc","ToTresValUncertSD","meanTot","POSresValUncertSD","meanPos","median","medianinfo","min","max","LOD","IQRmin","IQRmax","Concentration","DataSampLevel","Co-occurrence","Ref"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_209"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_210"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_211"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_212"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_213"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_214"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,1,1,"Domijan A M et al, 2005_215"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_216"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_217"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_218"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_219"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_220"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Domijan A M et al, 2005_221"
"Palumbo","HR","EUROPE","EUROPE","FB2","HR",NA,NA,NA,NA,2002,0,1,NA,"harvest","immediately after harvest","feed","maize",NA,NA,NA,"HPLC","µg/kg","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084,1,1,"Domijan A M et al, 2005_222"
"Palumbo","ES","EUROPE","EUROPE","FB2","ES",NA,NA,NA,NA,2011,1,12,NA,"manufacturing",NA,"food","maize","wetmilled","germ",NA,"LC/MS","µg/kg","50;100","range","50;100","range",NA,164,NA,NA,456,NA,NA,279,786,100,NA,NA,NA,0,0,"Escobar, J. et al, 2013"
"Palumbo","ES","EUROPE","EUROPE","FB2","ES",NA,NA,NA,NA,2011,1,12,NA,"manufacturing",NA,"food","maize","drymilled","germ",NA,"LC/MS","µg/kg","50;100","range","50;100","range",NA,377,NA,NA,257,NA,NA,NA,1403,75,NA,NA,NA,0,0,"Escobar, J. et al, 2013"
"Palumbo","ES","EUROPE","EUROPE","FB2","ES",NA,NA,NA,NA,2011,1,25,NA,"distribution",NA,"food","maize",NA,"oil",NA,"LC/MS","µg/kg","50;100","range","50;100","range",NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Escobar, J. et al, 2013"
"Palumbo","ES","EUROPE","EUROPE","FB2","ES",NA,NA,NA,NA,2011,1,25,NA,"distribution",NA,"food","maize",NA,"margarine",NA,"LC/MS","µg/kg","50;100","range","50;100","range",NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Escobar, J. et al, 2013"
"Ana","SI","Europe","Europe","FB2","SI",NA,NA,NA,NA,2007,1,58,"random","postharvest","storage","feed","maize",NA,NA,NA,"LC-FLD","µg/kg","30",NA,"100",NA,"12",NA,NA,NA,326,128,"onlypositive",NA,1629,39,NA,NA,NA,0,0,"Jakovac-Strajn,et,al(2010)"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,13200,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,2600,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,1600,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,2700,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,2300,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,1500,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,600,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,180,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,50,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,2360,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,40,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,640,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,5820,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,310,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,2390,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,1190,1,0,"Logrieco A F et al, 2014"
"Palumbo","IT","EUROPE","EUROPE","FB2","IT","Molise",NA,NA,NA,2013,0,1,NA,"preharvest","farm after harvest","feed","maize","grains",NA,"conventional","HPLC/FLD","µg/kg",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,40,13200,NA,NA,NA,1450,1,0,"Logrieco A F et al, 2014"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,1,"Monbaliu S et al, 2010_230"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,1,"Monbaliu S et al, 2010_231"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_232"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_233"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_234"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,1,1,"Monbaliu S et al, 2010_235"
"Palumbo","CZ","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,1,1,"Monbaliu S et al, 2010_236"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_237"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_238"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_239"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,1,"Monbaliu S et al, 2010_240"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_241"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_242"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_243"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_244"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,1,"Monbaliu S et al, 2010_245"
"Palumbo",NA,NA,NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1,1,"Monbaliu S et al, 2010_246"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_247"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_248"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,1,1,"Monbaliu S et al, 2010_249"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,1,1,"Monbaliu S et al, 2010_250"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1527,1,1,"Monbaliu S et al, 2010_251"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_252"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,1,1,"Monbaliu S et al, 2010_253"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1,1,"Monbaliu S et al, 2010_254"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Monbaliu S et al, 2010_255"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,1,1,"Monbaliu S et al, 2010_256"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,1,1,"Monbaliu S et al, 2010_257"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,1,1,"Monbaliu S et al, 2010_258"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,1,1,"Monbaliu S et al, 2010_259"
"Palumbo","ES","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,1,1,"Monbaliu S et al, 2010_260"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,1,1,"Monbaliu S et al, 2010_261"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,1,1,"Monbaliu S et al, 2010_262"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,1,1,"Monbaliu S et al, 2010_263"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,1,1,"Monbaliu S et al, 2010_264"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1,"Monbaliu S et al, 2010_265"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1,1,"Monbaliu S et al, 2010_266"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,1,1,"Monbaliu S et al, 2010_267"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,1,1,"Monbaliu S et al, 2010_268"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,1,1,"Monbaliu S et al, 2010_269"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,1,1,"Monbaliu S et al, 2010_270"
"Palumbo","PT","EUROPE",NA,"FB2",NA,NA,NA,NA,NA,2008,0,1,NA,"postharvest",NA,"feed","maize",NA,NA,NA,"LC-MS/MS","µg/kg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,1,1,"Monbaliu S et al, 2010_271"
"Ana","CN;DE","Europe;Asia","Europe;Asia","FB2","CN;DE",NA,NA,NA,NA,NA,NA,3,NA,"distribution","retail","feed","maize","aquafeed",NA,NA,"UHPLC-MS/MS","µg/kg","0.15",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,2,1943,100,NA,NA,NA,0,1,"Nacher-Mestre,et,al(2015)"
"Palumbo","DK","EUROPE","EUROPE","FB2","DK",NA,NA,NA,NA,1996,0,1,NA,"distribution","markets","food","maize",NA,"polenta",NA,"HPLC-MS","µg/kg","3",NA,NA,NA,NA,NA,22,NA,NA,NA,NA,22,22,100,NA,NA,NA,0,0,"Petersen A. et al, 2000"
"Palumbo","DK","EUROPE","EUROPE","FB2","DK",NA,NA,NA,NA,1996,0,2,NA,"distribution","markets","food","maize",NA,"taco shells",NA,"HPLC-MS","µg/kg","3",NA,NA,NA,NA,NA,7,NA,NA,7,NA,7,7,100,NA,NA,NA,0,0,"Petersen A. et al, 2000"
"Palumbo","DK","EUROPE","EUROPE","FB2","DK",NA,NA,NA,NA,1996,0,4,NA,"distribution","markets","food","maize",NA,"corn-on-the-cob",NA,"HPLC-MS","µg/kg","3",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,"Petersen A. et al, 2000"
"Palumbo","DK","EUROPE","EUROPE","FB2","DK",NA,NA,NA,NA,1996,0,4,NA,"distribution","markets","food","maize",NA,"grit",NA,"HPLC-MS","µg/kg","3",NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,"Petersen A. et al, 2000"
"Palumbo","DK","EUROPE","EUROPE","FB2","DK",NA,NA,NA,NA,1996,0,8,NA,"distribution","markets","food","maize",NA,"flour",NA,"HPLC-MS","µg/kg","3",NA,NA,NA,NA,NA,10,NA,NA,10,NA,7,24,75,NA,NA,NA,0,0,"Petersen A. et al, 2000"
