 DB_origin	sampCountryorigin	sampContinentorigin	sampContinent	paramType	sampCountry	sampRegion	sampInfolatitude	sampInfolongitude	sampInfoaltitude	sampY	sampYearIncreas	sampSize	sampMethod	sampPoint	sampPointInfo	sampMatType	sampMatbased	sampMatInfo	sampMatCode	growingSystem	anMethRefId	resUnit	resLOD	resLODinfo	resLOQ	resLOQinfo	exprResPerc	ToTresValUncertSD	meanTot	POSresValUncertSD	meanPos	median	medianinfo	min	max	LOD	IQRmin	IQRmax	Concentration	DataSampLevel	Co-occurrence	Ref
 Ana	ES	Europe	Europe	AFB1	ES	-999	-999	-999	-999	2008	2	105	random	distribution	stores	food	barley	-999	grainsfood	-999	LC	µg/kg	0.01	-999	0.035	-999	-999	-999	-999	-999	0.1	-999	-999	0.017	0.61	12.4	-999	-999	-999	1	1	Aflatoxins and ochratoxin A in
 Ana	ES	Europe	Europe	AFB2	ES	-999	-999	-999	-999	2008	2	105	random	distribution	stores	food	barley	-999	grainsfood	-999	LC	µg/kg	0.01	-999	0.035	-999	-999	-999	-999	-999	0.031	-999	-999	0.017	0.06	2.9	-999	-999	-999	1	1	Aflatoxins and ochratoxin A in
 Ana	ES	Europe	Europe	AFG1	ES	-999	-999	-999	-999	2008	2	105	random	distribution	stores	food	barley	-999	grainsfood	-999	LC	µg/kg	0.015	-999	0.05	-999	-999	-999	-999	-999	0.093	-999	-999	0.025	0.26	4.8	-999	-999	-999	1	1	Aflatoxins and ochratoxin A in
 Ana	ES	Europe	Europe	AFG2	ES	-999	-999	-999	-999	2008	2	105	random	distribution	stores	food	barley	-999	grainsfood	-999	LC	µg/kg	0.015	-999	0.05	-999	-999	-999	-999	-999	0.022	-999	-999	0.025	0.05	2.9	-999	-999	-999	1	1	Aflatoxins and ochratoxin A in
 Ana	ES	Europe	Europe	OTA	ES	-999	-999	-999	-999	2008	2	105	random	distribution	stores	food	barley	-999	grainsfood	-999	LC	µg/kg	0.05	-999	0.17	-999	-999	-999	-999	-999	0.47	-999	-999	0.05	1.6	20	-999	-999	-999	1	1	Aflatoxins and ochratoxin A in
 Ana	PL	Europe	Europe	NIV	PL	Warsaw	-999	-999	-999	-999	-999	12	-999	distribution	retail	food	barley	-999	-999	-999	LC-IT-MS/MS	µg/kg	10	-999	25	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	An LC-IT-MS/MS-based method to
 Ana	PL	Europe	Europe	DON	PL	Warsaw	-999	-999	-999	-999	-999	12	-999	distribution	retail	food	barley	-999	-999	-999	LC-IT-MS/MS	µg/kg	10	-999	25	-999	-999	20	46	-999	-999	40	-999	27	77	33	-999	-999	-999	0	0	An LC-IT-MS/MS-based method to
 Ana	PL	Europe	Europe	FUSX	PL	Warsaw	-999	-999	-999	-999	-999	12	-999	distribution	retail	food	barley	-999	-999	-999	LC-IT-MS/MS	µg/kg	10	-999	25	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	An LC-IT-MS/MS-based method to
 Ana	PL	Europe	Europe	NEO	PL	Warsaw	-999	-999	-999	-999	-999	12	-999	distribution	retail	food	barley	-999	-999	-999	LC-IT-MS/MS	µg/kg	0.5	-999	2	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	An LC-IT-MS/MS-based method to
 Ana	PL	Europe	Europe	3ADON	PL	Warsaw	-999	-999	-999	-999	-999	12	-999	distribution	retail	food	barley	-999	-999	-999	LC-IT-MS/MS	µg/kg	10	-999	25	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	An LC-IT-MS/MS-based method to
 Ana	PL	Europe	Europe	DAS	PL	Warsaw	-999	-999	-999	-999	-999	12	-999	distribution	retail	food	barley	-999	-999	-999	LC-IT-MS/MS	µg/kg	0.3	-999	1	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	0	-999	-999	-999	0	0	An LC-IT-MS/MS-based method to
